"Link","Photo Url","Price","Name","City"
"https://www.facebook.com/marketplace/np/item/1115997253367311/?location_id=sofia&radius=250&ref=category_feed&referral_code=undefined&__tn__=!%3AD","https://scontent.fsof4-1.fna.fbcdn.net/v/t39.30808-6/468942733_10221702110102040_7413411783889720850_n.jpg?stp=c120.0.720.720a_dst-jpg_s261x260_tt6&_nc_cat=111&ccb=1-7&_nc_sid=454cf4&_nc_ohc=C7r7UXyCOIsQ7kNvgE_AU2m&_nc_zt=23&_nc_ht=scontent.fsof4-1.fna&_nc_gid=ANYWqRizHm8FwRTxPbcMmwp&oh=00_AYCKwti3VI7BhnYqP2Mm2KW4IbYyHSMTbBsO_y8piVshYw&oe=67874770","380 000 лв.","ЛУКСОЗЕН тристаен апартамент до парка","София, България"
"https://www.facebook.com/marketplace/np/item/444833938563041/?location_id=sofia&radius=250&ref=category_feed&referral_code=undefined&__tn__=!%3AD","https://scontent.fsof4-1.fna.fbcdn.net/v/t45.5328-4/473208877_658740239816321_3414672449247054588_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=104&ccb=1-7&_nc_sid=247b10&_nc_ohc=86-Ad8M7BwAQ7kNvgHGJnUY&_nc_zt=23&_nc_ht=scontent.fsof4-1.fna&_nc_gid=ANYWqRizHm8FwRTxPbcMmwp&oh=00_AYCh3x7pPecU81cNryq6JNHC7ITQTnG0-R-FDB1lTzrW_w&oe=67876653","209 500 лв.","гр. София, Гео Милев, 2-стаен","София, България"
"https://www.facebook.com/marketplace/np/item/1611315336135343/?location_id=sofia&radius=250&ref=category_feed&referral_code=undefined&__tn__=!%3AD","https://scontent.fsof4-1.fna.fbcdn.net/v/t45.5328-4/470825329_555135294097649_8615028324256973010_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=110&ccb=1-7&_nc_sid=247b10&_nc_ohc=1A_Ln8yyGmYQ7kNvgHteMR_&_nc_zt=23&_nc_ht=scontent.fsof4-1.fna&_nc_gid=ANYWqRizHm8FwRTxPbcMmwp&oh=00_AYAnM8IiMqfTkVSY4RuYHYLjs2UuxUzACvB50ZBcmDBAlw&oe=6787482C","258 000 лв.","Къща с. Богданлия 30 км от София","София, България"
"https://www.facebook.com/marketplace/np/item/1092626755498478/?location_id=sofia&radius=250&ref=category_feed&referral_code=undefined&__tn__=!%3AD","https://scontent.fsof4-1.fna.fbcdn.net/v/t45.5328-4/470045978_1347028852948755_1026476293473774703_n.jpg?stp=c0.43.261.261a_dst-jpg_p261x260_tt6&_nc_cat=111&ccb=1-7&_nc_sid=247b10&_nc_ohc=yRqGx0VupIUQ7kNvgEkicJI&_nc_zt=23&_nc_ht=scontent.fsof4-1.fna&_nc_gid=ANYWqRizHm8FwRTxPbcMmwp&oh=00_AYBKCFEfaF36uu3c4we8Og9SeJktb0mNh4A7C0x3SY_mrw&oe=6787614B","114 900 лв.","Двустаен апартамент кв.Карпузица АКТ16","София, България"
"https://www.facebook.com/marketplace/np/item/3853477664904115/?location_id=sofia&radius=250&ref=category_feed&referral_code=undefined&__tn__=!%3AD","https://scontent.fsof4-1.fna.fbcdn.net/v/t39.30808-6/468939187_9316172211734593_7659026171196684380_n.jpg?stp=c120.0.720.720a_dst-jpg_s261x260_tt6&_nc_cat=106&ccb=1-7&_nc_sid=454cf4&_nc_ohc=xly6rgfhZcMQ7kNvgEGJ7Ak&_nc_zt=23&_nc_ht=scontent.fsof4-1.fna&_nc_gid=ANYWqRizHm8FwRTxPbcMmwp&oh=00_AYBzobPBJPAzDldNBJqrP9W8R-JJxKwKiyGtP1dBHo4FMw&oe=67874582","420 000 лв.","Къща, Лозен","София, България"
"https://www.facebook.com/marketplace/np/item/604138765446641/?location_id=sofia&radius=250&ref=category_feed&referral_code=undefined&__tn__=!%3AD","https://scontent.fsof4-1.fna.fbcdn.net/v/t39.30808-6/468653021_10213628634225579_9102425993285590123_n.jpg?stp=c164.0.632.632a_dst-jpg_s261x260_tt6&_nc_cat=111&ccb=1-7&_nc_sid=454cf4&_nc_ohc=OuX-Ibf1nRsQ7kNvgFmabQw&_nc_zt=23&_nc_ht=scontent.fsof4-1.fna&_nc_gid=ANYWqRizHm8FwRTxPbcMmwp&oh=00_AYBHlEyVLn53B4SFPmSsSS6dc70ndSBN93iuPsXf6dnb_g&oe=678759D9","253 000 лв.","Собственик продава без комисионна","София, България"
"https://www.facebook.com/marketplace/np/item/853283466866205/?location_id=sofia&radius=250&ref=category_feed&referral_code=undefined&__tn__=!%3AD","https://scontent.fsof4-1.fna.fbcdn.net/v/t45.5328-4/473207549_979906397530408_3123289188682254817_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=102&ccb=1-7&_nc_sid=247b10&_nc_ohc=3Roe5JbCJ_YQ7kNvgGU4lUH&_nc_zt=23&_nc_ht=scontent.fsof4-1.fna&_nc_gid=ANYWqRizHm8FwRTxPbcMmwp&oh=00_AYA94gpa_Fsy80CyQT3tptqyNt9zlGtsCBMLOaWPLzDyaQ&oe=67874135","155 400 лв.","✅ Просторен тристаен 
апартамент в Люлин 2","София, България"
"https://www.facebook.com/marketplace/np/item/2883764015126122/?location_id=sofia&radius=250&ref=category_feed&referral_code=undefined&__tn__=!%3AD","https://scontent.fsof4-1.fna.fbcdn.net/v/t45.5328-4/473206276_3496353260658768_2978132175264420209_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=105&ccb=1-7&_nc_sid=247b10&_nc_ohc=4s7ZGvkEzr0Q7kNvgEy4mg8&_nc_zt=23&_nc_ht=scontent.fsof4-1.fna&_nc_gid=ANYWqRizHm8FwRTxPbcMmwp&oh=00_AYDFTT-WPX4fKT0-qjS5adAZuTSyo_H88Dj4EbFnRVO7DQ&oe=67876D4B","195 000 лв.","Просторен двустаен апартамент","София, България"
"https://www.facebook.com/marketplace/np/item/1113664696914177/?location_id=sofia&radius=250&ref=category_feed&referral_code=undefined&__tn__=!%3AD","https://scontent.fsof4-1.fna.fbcdn.net/v/t45.5328-4/473210214_1799060177537048_8547762393175731190_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=109&ccb=1-7&_nc_sid=247b10&_nc_ohc=-S-sgwrnWRwQ7kNvgEz6pMC&_nc_zt=23&_nc_ht=scontent.fsof4-1.fna&_nc_gid=ANYWqRizHm8FwRTxPbcMmwp&oh=00_AYAB6_7iIMzul2RIK6WzdzWs3F4gkoRwLnIDdKs0uvaYag&oe=67874FC3","159 990 лв.","Продавам Тристаен апартамент 95кв.м в кв.Студентски Град ! Цената е в евро","София, България"
"https://www.facebook.com/marketplace/np/item/527247023657256/?location_id=sofia&radius=250&ref=category_feed&referral_code=undefined&__tn__=!%3AD","https://scontent.fsof4-1.fna.fbcdn.net/v/t45.5328-4/472667876_1500823240591830_476005151531664274_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=111&ccb=1-7&_nc_sid=247b10&_nc_ohc=KF7dCCX2Qe0Q7kNvgG46sQM&_nc_zt=23&_nc_ht=scontent.fsof4-1.fna&_nc_gid=ANYWqRizHm8FwRTxPbcMmwp&oh=00_AYBIvEqt526hFGuRtbv4zTc-AMPzhXbhYtfj3yp0bH-cOg&oe=67874AEF","550 000 лв.","Инвестиционен имот","Vratza"
"https://www.facebook.com/marketplace/np/item/1220657799049805/?location_id=sofia&radius=250&ref=category_feed&referral_code=undefined&__tn__=!%3AD","https://scontent.fsof4-1.fna.fbcdn.net/v/t39.30808-6/465737526_1292189825122820_3552862502876844419_n.jpg?stp=c120.0.720.720a_dst-jpg_s261x260_tt6&_nc_cat=109&ccb=1-7&_nc_sid=454cf4&_nc_ohc=GWYmPNzn6p8Q7kNvgE4XnY1&_nc_zt=23&_nc_ht=scontent.fsof4-1.fna&_nc_gid=AGTD4ZGKi_O7N8MzVVReqr6&oh=00_AYBhEEV1d8WF_yXyOnuQBN6b-b709iSsO7W57gpSDrcQ3A&oe=678749F8","335 000 лв.","Многостаен апартамент в кв. Редута","София, България"
"https://www.facebook.com/marketplace/np/item/2691148884417580/?location_id=sofia&radius=250&ref=category_feed&referral_code=undefined&__tn__=!%3AD","https://scontent.fsof4-1.fna.fbcdn.net/v/t45.5328-4/473209120_2358603177872087_8043655019006292919_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=106&ccb=1-7&_nc_sid=247b10&_nc_ohc=N_dp35jSaNQQ7kNvgH3ySVn&_nc_zt=23&_nc_ht=scontent.fsof4-1.fna&_nc_gid=AGTD4ZGKi_O7N8MzVVReqr6&oh=00_AYAmnn-Omju7OpDbOUCRKtt3NbiWaeI_iFyA960HhjDq_w&oe=678761E6","235 500 лв.","ЦЕНАТА Е В ЕВРО! ДВУСТАЕН АПАРТАМЕНТ-80кв В ЛОЗЕНЕЦ.","София, България"
"https://www.facebook.com/marketplace/np/item/1263026554741125/?location_id=sofia&radius=250&ref=category_feed&referral_code=undefined&__tn__=!%3AD","https://scontent.fsof4-1.fna.fbcdn.net/v/t39.30808-6/470228809_3385703538227990_1303209984829924812_n.jpg?stp=dst-jpg_s261x260_tt6&_nc_cat=101&ccb=1-7&_nc_sid=454cf4&_nc_ohc=b0Ak3TsmaRMQ7kNvgFizyBH&_nc_zt=23&_nc_ht=scontent.fsof4-1.fna&_nc_gid=AGTD4ZGKi_O7N8MzVVReqr6&oh=00_AYBkA7yXri-m72KWkmrYBsO5WejwSBNqHplGB0J54cCPFw&oe=678774E2","172 000 лв.","Продавам къща","Kyustendil"
"https://www.facebook.com/marketplace/np/item/1094619131843168/?location_id=sofia&radius=250&ref=category_feed&referral_code=undefined&__tn__=!%3AD","https://scontent.fsof4-1.fna.fbcdn.net/v/t39.30808-6/472557415_10224799027754173_4757297410656776070_n.jpg?stp=c390.0.640.640a_dst-jpg_s261x260_tt6&_nc_cat=106&ccb=1-7&_nc_sid=454cf4&_nc_ohc=yKFXqD6s0VcQ7kNvgH0iHF3&_nc_zt=23&_nc_ht=scontent.fsof4-1.fna&_nc_gid=AGTD4ZGKi_O7N8MzVVReqr6&oh=00_AYAnUykvE_zLiFjhAPnaEmu9ANJ_BipMDdCLn9d8utI5Ag&oe=67875259","141 000 лв.","Тристаен, ж.к. Люлин 2, цена 141 000 евро, площ 89кв.м.","София, България"
"https://www.facebook.com/marketplace/np/item/1124325269325415/?location_id=sofia&radius=250&ref=category_feed&referral_code=undefined&__tn__=!%3AD","https://scontent.fsof4-1.fna.fbcdn.net/v/t39.30808-6/472375881_1965920120582708_889511722723520094_n.jpg?stp=c0.90.816.816a_dst-jpg_s261x260_tt6&_nc_cat=104&ccb=1-7&_nc_sid=454cf4&_nc_ohc=NK9t-XlSXwYQ7kNvgGRcjEy&_nc_zt=23&_nc_ht=scontent.fsof4-1.fna&_nc_gid=AGTD4ZGKi_O7N8MzVVReqr6&oh=00_AYAlazwA1siN88jRYpGkIkloH6FAcp9NSMvwbtUUjnbd1Q&oe=67874557","120 000 лв.","Тристаен апартамент","Radomir"
"https://www.facebook.com/marketplace/np/item/7817246385042085/?location_id=sofia&radius=250&ref=category_feed&referral_code=undefined&__tn__=!%3AD","https://scontent.fsof4-1.fna.fbcdn.net/v/t39.30808-6/470222968_596158976240570_8372170554970533710_n.jpg?stp=c315.0.810.810a_dst-jpg_s261x260_tt6&_nc_cat=102&ccb=1-7&_nc_sid=946e27&_nc_ohc=5UGYbG4deccQ7kNvgFiq82v&_nc_zt=23&_nc_ht=scontent.fsof4-1.fna&_nc_gid=AGTD4ZGKi_O7N8MzVVReqr6&oh=00_AYAyoCESxFZMs2f20ZI77QrvY53NKLQeR7mHz9aCC7u6Ew&oe=67874418","85 000 лв.","2 стаен апартамент","София, България"
"https://www.facebook.com/marketplace/np/item/2765657210274605/?location_id=sofia&radius=250&ref=category_feed&referral_code=undefined&__tn__=!%3AD","https://scontent.fsof4-1.fna.fbcdn.net/v/t45.5328-4/473198946_1125184702618015_4558811285880528226_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=100&ccb=1-7&_nc_sid=247b10&_nc_ohc=ETy1EMOo_PcQ7kNvgEU2Jht&_nc_zt=23&_nc_ht=scontent.fsof4-1.fna&_nc_gid=AGTD4ZGKi_O7N8MzVVReqr6&oh=00_AYA6hXFIAN0LvOBbyAmRqGigIVUsNsraUsKFutLFvINFJQ&oe=67876D10","163 000 лв.","Тристаен източен апартамент в малка бутикова сграда в ж.к. Овча Купел","София, България"
"https://www.facebook.com/marketplace/np/item/1986112445226576/?location_id=sofia&radius=250&ref=category_feed&referral_code=undefined&__tn__=!%3AD","https://scontent.fsof4-1.fna.fbcdn.net/v/t45.5328-4/471139235_568185082676615_7644718705496638644_n.jpg?stp=c56.0.258.258a_dst-jpg_p370x247_tt6&_nc_cat=106&ccb=1-7&_nc_sid=247b10&_nc_ohc=wpy07Ao_hX8Q7kNvgF83f59&_nc_zt=23&_nc_ht=scontent.fsof4-1.fna&_nc_gid=AGTD4ZGKi_O7N8MzVVReqr6&oh=00_AYDGAVuFF_O6K3RUQBDm6oK6324N6iVwtuRKPkZw__bYDA&oe=678750F1","188 000 лв.","Къща в град Банкя","Bankya"
"https://www.facebook.com/marketplace/np/item/1504092056948223/?location_id=sofia&radius=250&ref=category_feed&referral_code=undefined&__tn__=!%3AD","https://scontent.fsof4-1.fna.fbcdn.net/v/t39.30808-6/473186982_8912021432243588_5714204019259606340_n.jpg?stp=c350.0.900.900a_dst-jpg_s261x260_tt6&_nc_cat=102&ccb=1-7&_nc_sid=454cf4&_nc_ohc=qhOoQ8GYxocQ7kNvgEu9CzT&_nc_zt=23&_nc_ht=scontent.fsof4-1.fna&_nc_gid=AGTD4ZGKi_O7N8MzVVReqr6&oh=00_AYDPiCwGyPbjXdSbOLujXKEEVkv68ZIIYiTy4rnhnJWneQ&oe=67875986","145 000 лв.","📍 Тристаен 
📍 145 000€
📍 Люлин 2","София, България"
"https://www.facebook.com/marketplace/np/item/996600165746905/?location_id=sofia&radius=250&ref=category_feed&referral_code=undefined&__tn__=!%3AD","https://scontent.fsof4-1.fna.fbcdn.net/v/t39.30808-6/472853237_28920355600896884_3622093867016249705_n.jpg?stp=c0.79.720.720a_dst-jpg_s261x260_tt6&_nc_cat=108&ccb=1-7&_nc_sid=454cf4&_nc_ohc=D_AQXKeI2uwQ7kNvgEOJTsi&_nc_zt=23&_nc_ht=scontent.fsof4-1.fna&_nc_gid=AGTD4ZGKi_O7N8MzVVReqr6&oh=00_AYB4eLE02huy3LY3XqGCx6op3FaGPnb5nnjJw7uvU6eYeQ&oe=678745DB","155 000 лв.","Двустаен с отделна кухня в Широк Център","София, България"
"https://www.facebook.com/marketplace/np/item/3930708203835445/?location_id=sofia&radius=250&ref=category_feed&referral_code=undefined&__tn__=!%3AD","https://scontent.fsof4-1.fna.fbcdn.net/v/t39.30808-6/472987673_1035409945268376_2200310196324736005_n.jpg?stp=c250.0.1000.1000a_dst-jpg_s261x260_tt6&_nc_cat=104&ccb=1-7&_nc_sid=454cf4&_nc_ohc=VQ5x8P-OsMwQ7kNvgGc6GX0&_nc_zt=23&_nc_ht=scontent.fsof4-1.fna&_nc_gid=AZ1uP8j-wbqj8ak3ohtFyJi&oh=00_AYCS6xjhZe9MWOCAhpcQWdX7ok6i8RTG9xe6FQcXpXocUg&oe=67875ACB","120 000 лв.","Продавам 2-стаен апартамент Люлин 1","София, България"
"https://www.facebook.com/marketplace/np/item/826201636221415/?location_id=sofia&radius=250&ref=category_feed&referral_code=undefined&__tn__=!%3AD","https://scontent.fsof4-1.fna.fbcdn.net/v/t39.30808-6/472088968_973239731315248_7409094264297398386_n.jpg?stp=c75.0.450.450a_dst-jpg_s261x260_tt6&_nc_cat=102&ccb=1-7&_nc_sid=454cf4&_nc_ohc=fRXgWLhkHXoQ7kNvgGoIfg_&_nc_zt=23&_nc_ht=scontent.fsof4-1.fna&_nc_gid=AZ1uP8j-wbqj8ak3ohtFyJi&oh=00_AYC4CW9Pit8QzNLI-o05EvX_CrrhWU9dwwzY3MPg2PTKRw&oe=678774EB","1 лв.","3 СТАЕН АПАРТАМЕНТ С ПАНОРАМА КЪМ ВИТОША ПЛАНИНА !","София, България"
"https://www.facebook.com/marketplace/np/item/626986776341538/?location_id=sofia&radius=250&ref=category_feed&referral_code=undefined&__tn__=!%3AD","https://scontent.fsof4-1.fna.fbcdn.net/v/t39.30808-6/472669666_10162122234707357_4586045808319047086_n.jpg?stp=c134.0.532.532a_dst-jpg_s261x260_tt6&_nc_cat=111&ccb=1-7&_nc_sid=454cf4&_nc_ohc=lIkRG5HhT2UQ7kNvgHcK1tV&_nc_zt=23&_nc_ht=scontent.fsof4-1.fna&_nc_gid=AZ1uP8j-wbqj8ak3ohtFyJi&oh=00_AYDfSExx_AxWhnwWOKb315HeW2apcetYkFhqCBhLoa3wpA&oe=67875679","125 000 лв.","Двустаен/тристаен апартамент, Люлин 2, панел","София, България"
"https://www.facebook.com/marketplace/np/item/424316497420391/?location_id=sofia&radius=250&ref=category_feed&referral_code=undefined&__tn__=!%3AD","https://scontent.fsof4-1.fna.fbcdn.net/v/t45.5328-4/469824745_1238333967233902_2966395397180689542_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=100&ccb=1-7&_nc_sid=247b10&_nc_ohc=W8CPYGh3eZMQ7kNvgGwX-iv&_nc_zt=23&_nc_ht=scontent.fsof4-1.fna&_nc_gid=AZ1uP8j-wbqj8ak3ohtFyJi&oh=00_AYB2MSTxvmSza4ezzmuTIDc31ma66UTXyz5SffQeuzvFxA&oe=67875F37","210 000 лв.","Тристаен апартамент с Гараж гр.София ж.к.Свобода","София, България"
"https://www.facebook.com/marketplace/np/item/933977728102966/?location_id=sofia&radius=250&ref=category_feed&referral_code=undefined&__tn__=!%3AD","https://scontent.fsof4-1.fna.fbcdn.net/v/t39.30808-6/468752392_28010205765260136_8360205365665606444_n.jpg?stp=c120.0.720.720a_dst-jpg_s261x260_tt6&_nc_cat=106&ccb=1-7&_nc_sid=454cf4&_nc_ohc=dVVIPufnB08Q7kNvgEaDHRH&_nc_zt=23&_nc_ht=scontent.fsof4-1.fna&_nc_gid=AZ1uP8j-wbqj8ak3ohtFyJi&oh=00_AYAmTbCn3M3cUVhvW1n9cpCeP78zgpmXhHH8VIBGhtXdiQ&oe=67875BB3","350 000 лв.","Просторен тристаен апартамент!!! Белите брези!!!","София, България"
"https://www.facebook.com/marketplace/np/item/2901684686663726/?location_id=sofia&radius=250&ref=category_feed&referral_code=undefined&__tn__=!%3AD","https://scontent.fsof4-1.fna.fbcdn.net/v/t39.30808-6/472820169_10227862302729068_1080859100441945782_n.jpg?stp=c0.112.622.622a_dst-jpg_s261x260_tt6&_nc_cat=100&ccb=1-7&_nc_sid=454cf4&_nc_ohc=vySAKZB3YbYQ7kNvgG6Rr8a&_nc_zt=23&_nc_ht=scontent.fsof4-1.fna&_nc_gid=AZ1uP8j-wbqj8ak3ohtFyJi&oh=00_AYBxrg6vrS4jJFyJo_-aZ3AwPGZf5Yv-x3Dp6sUpynQbjw&oe=67873F9A","150 300 лв.","Тристаен, Овча Купел 150300 евро, БЕЗ КОМИСИОН","София, България"
"https://www.facebook.com/marketplace/np/item/627383813081315/?location_id=sofia&radius=250&ref=category_feed&referral_code=undefined&__tn__=!%3AD","https://scontent.fsof4-1.fna.fbcdn.net/v/t39.30808-6/473028102_8965603770143503_7005687504207877276_n.jpg?stp=c250.0.1000.1000a_dst-jpg_s261x260_tt6&_nc_cat=111&ccb=1-7&_nc_sid=454cf4&_nc_ohc=1XLO59fzT8MQ7kNvgE_4Jne&_nc_zt=23&_nc_ht=scontent.fsof4-1.fna&_nc_gid=AZ1uP8j-wbqj8ak3ohtFyJi&oh=00_AYBEtK-t-cz01_yyzOEey2yrQVDKUDLYEOmBTmPebZZRJQ&oe=678760AB","240 000 лв.","Тристаен Апартамент в кв. Хиподрума","София, България"
"https://www.facebook.com/marketplace/np/item/1766049537538583/?location_id=sofia&radius=250&ref=category_feed&referral_code=undefined&__tn__=!%3AD","https://scontent.fsof4-1.fna.fbcdn.net/v/t39.30808-6/459424866_1036541934840258_6665148588258248612_n.jpg?stp=c100.0.600.600a_dst-jpg_s261x260_tt6&_nc_cat=111&ccb=1-7&_nc_sid=454cf4&_nc_ohc=i08T-1DAFuAQ7kNvgH1er4B&_nc_zt=23&_nc_ht=scontent.fsof4-1.fna&_nc_gid=AZ1uP8j-wbqj8ak3ohtFyJi&oh=00_AYBD3ZRJ629OpDmRqzT1GriS80VEq_fN_-c846DFwiDEvQ&oe=678749E5","19 999 лв.","🏡 Гараж в ж.к. Хаджи Димитър","София, България"
"https://www.facebook.com/marketplace/np/item/1097851994850484/?location_id=sofia&radius=250&ref=category_feed&referral_code=undefined&__tn__=!%3AD","https://scontent.fsof4-1.fna.fbcdn.net/v/t39.30808-6/441045327_7765875186784410_2716506201477745626_n.jpg?stp=c120.0.720.720a_dst-jpg_s261x260_tt6&_nc_cat=109&ccb=1-7&_nc_sid=454cf4&_nc_ohc=t2LV9BC_Q48Q7kNvgEoYaP1&_nc_zt=23&_nc_ht=scontent.fsof4-1.fna&_nc_gid=AZ1uP8j-wbqj8ak3ohtFyJi&oh=00_AYDW2Tl78BzWRzK4JWHr94gMFvPhOrtQZNYsp_56xDYJ3Q&oe=67875C17","112 000 лв.","Двуетажна къща 150m2 с. Дрен","Pernik, Bulgaria"
"https://www.facebook.com/marketplace/np/item/3754185818175664/?location_id=sofia&radius=250&ref=category_feed&referral_code=undefined&__tn__=!%3AD","https://scontent.fsof4-1.fna.fbcdn.net/v/t39.30808-6/472670122_9368378446525846_7013861963598601713_n.jpg?stp=c120.0.720.720a_dst-jpg_s261x260_tt6&_nc_cat=100&ccb=1-7&_nc_sid=454cf4&_nc_ohc=Wo5WTd8g14cQ7kNvgEiihZj&_nc_zt=23&_nc_ht=scontent.fsof4-1.fna&_nc_gid=AZ1uP8j-wbqj8ak3ohtFyJi&oh=00_AYC53_HZzxUsZnkkBLlk3lr8j9PkFiJ9aYd4d9RMmHBYPA&oe=678767E4","415 000 лв.","Тристаен апартамент в Стрелбище","София, България"
"https://www.facebook.com/marketplace/np/item/869849901601545/?location_id=sofia&radius=250&ref=category_feed&referral_code=undefined&__tn__=!%3AD","https://scontent.fsof4-1.fna.fbcdn.net/v/t39.30808-6/465176188_2055598611560575_7632595517904756163_n.jpg?stp=c210.0.540.540a_dst-jpg_s261x260_tt6&_nc_cat=106&ccb=1-7&_nc_sid=454cf4&_nc_ohc=Jm2yQkJxFQ8Q7kNvgHpmJOD&_nc_zt=23&_nc_ht=scontent.fsof4-1.fna&_nc_gid=AkpQ7iIYqIKxx7jj7Um6x1d&oh=00_AYCwB2M4mNf56_c1ltLVgxRFzgKgyVqmvS9uqsBtKFgfFA&oe=67874CBE","103 500 лв.","Прекрасен двустаен апартамент до гр.Банско","София, България"
"https://www.facebook.com/marketplace/np/item/601418549000236/?location_id=sofia&radius=250&ref=category_feed&referral_code=undefined&__tn__=!%3AD","https://scontent.fsof4-1.fna.fbcdn.net/v/t39.30808-6/472311715_122134142480394391_1117109221366629667_n.jpg?stp=c160.0.640.640a_dst-jpg_s261x260_tt6&_nc_cat=109&ccb=1-7&_nc_sid=454cf4&_nc_ohc=OK7K7_Lgu-IQ7kNvgE6U_qs&_nc_zt=23&_nc_ht=scontent.fsof4-1.fna&_nc_gid=AkpQ7iIYqIKxx7jj7Um6x1d&oh=00_AYAMropDyn66fUZjdWCHSasEcs534cE2INCm9hriLxOLkg&oe=6787733E","240 000 лв.","Продава 2 стаен в Дианабад.","София, България"
"https://www.facebook.com/marketplace/np/item/1943088366221906/?location_id=sofia&radius=250&ref=category_feed&referral_code=undefined&__tn__=!%3AD","https://scontent.fsof4-1.fna.fbcdn.net/v/t45.5328-4/472417222_1116668296198479_6382125295707961551_n.jpg?stp=c101.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=108&ccb=1-7&_nc_sid=247b10&_nc_ohc=oCVctlMbKk0Q7kNvgEE7vHY&_nc_zt=23&_nc_ht=scontent.fsof4-1.fna&_nc_gid=AkpQ7iIYqIKxx7jj7Um6x1d&oh=00_AYB4z2z0ab40BDY8hPb_cj_top_1XiVWN4DvB-nG0Dm6zg&oe=678756A2","199 450 лв.","Имот за продажба в с. Хераково, област София📲 [hidden information] - Иван Спасов
💵102,000€","София, България"
"https://www.facebook.com/marketplace/np/item/574348735508254/?location_id=sofia&radius=250&ref=category_feed&referral_code=undefined&__tn__=!%3AD","https://scontent.fsof4-1.fna.fbcdn.net/v/t45.5328-4/472923301_9819113301449217_7252843122631840558_n.jpg?stp=c65.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=109&ccb=1-7&_nc_sid=247b10&_nc_ohc=It9odQGLk78Q7kNvgGwsSrK&_nc_zt=23&_nc_ht=scontent.fsof4-1.fna&_nc_gid=AkpQ7iIYqIKxx7jj7Um6x1d&oh=00_AYAw9P1p1FI7DUIyL-MQ0gxHMFyZj8YGbtm_UENt07wLtQ&oe=678743CE","486 000 лв.","Къща в кв.Модерно Предградие","София, България"
"https://www.facebook.com/marketplace/np/item/595853013400441/?location_id=sofia&radius=250&ref=category_feed&referral_code=undefined&__tn__=!%3AD","https://scontent.fsof4-1.fna.fbcdn.net/v/t45.5328-4/473209903_571602822403149_7677183022496237988_n.jpg?stp=c65.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=103&ccb=1-7&_nc_sid=247b10&_nc_ohc=AzTu07L7QY0Q7kNvgHqQnHe&_nc_zt=23&_nc_ht=scontent.fsof4-1.fna&_nc_gid=AkpQ7iIYqIKxx7jj7Um6x1d&oh=00_AYDSFReOFxwhTFUWF6Nq22fTsAH4V9p3c9JP6Z6CNEJuew&oe=6787566A","114 990 лв.","Цената е в ЕВРО!","София, България"
"https://www.facebook.com/marketplace/np/item/563850596256888/?location_id=sofia&radius=250&ref=category_feed&referral_code=undefined&__tn__=!%3AD","https://scontent.fsof4-1.fna.fbcdn.net/v/t45.5328-4/469765906_1318098876050845_3025194141461079280_n.jpg?stp=c68.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=109&ccb=1-7&_nc_sid=247b10&_nc_ohc=8uphTlL2wzQQ7kNvgF3-8Dq&_nc_zt=23&_nc_ht=scontent.fsof4-1.fna&_nc_gid=AkpQ7iIYqIKxx7jj7Um6x1d&oh=00_AYDueYzCGmTDIT7qhkaFXE_lEBhda4nOqEuf67wv20EEbA&oe=678746DA","370 000 лв.","ЛУКСОЗНО ОБЗАВЕДЕН!
АКТ 16!
ТОП ЛОКАЦИЯ!
ПРОСТОРЕН!","София, България"
"https://www.facebook.com/marketplace/np/item/1315571249615916/?location_id=sofia&radius=250&ref=category_feed&referral_code=undefined&__tn__=!%3AD","https://scontent.fsof4-1.fna.fbcdn.net/v/t45.5328-4/470673650_2578521105691040_3041911651016267864_n.jpg?stp=c43.0.260.260a_dst-jpg_p261x260_tt6&_nc_cat=102&ccb=1-7&_nc_sid=247b10&_nc_ohc=GklZzmXaTZIQ7kNvgHFVSJA&_nc_zt=23&_nc_ht=scontent.fsof4-1.fna&_nc_gid=AkpQ7iIYqIKxx7jj7Um6x1d&oh=00_AYD6KP6FmLcMvBjkHvAnq43GM0Cbxu6z-KjBzvVV8Qg3RA&oe=67874D13","520 000 лв.","‼️Хубав многостаен апартамент в Бояна‼️","София, България"
